COD_CURSO,NOME_UNIDADE,ANO,CENTRO,INGRESSANTES_M,INGRESSANTES_F,FORMADOS_M,FORMADOS_F,TOTAL_FORMADOS,TOTAL_INGRESSANTES,INGRESSANTES_M%,INGRESSANTES_F%,FORMADOS_M%,FORMADOS_F%
137.EAD.06,Licenc. Letras Espanhol - Literaturas/Distância/Quaraí/RS,2018,CAL,2,1,0,0.0,0,3,0.6666666666666666,0.3333333333333333,,
137.EAD.06,Licenc. Letras Espanhol - Literaturas/Distância/Quaraí/RS,2020,CAL,8,1,0,0.0,0,9,0.8888888888888888,0.1111111111111111,,
137.EAD.06,Licenc. Letras Espanhol - Literaturas/Distância/Quaraí/RS,2022,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.06,Licenc. Letras Espanhol - Literaturas/Distância/Quaraí/RS,TOTAL,CAL,22,6,38,14.0,52,28,0.7857142857142857,0.21428571428571427,0.7307692307692307,0.2692307692307692
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,2014,CAL,0,1,0,0.0,0,1,0.0,1.0,,
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,2015,CAL,10,1,4,2.0,6,11,0.9090909090909091,0.09090909090909091,0.6666666666666666,0.3333333333333333
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,2016,CAL,1,0,0,1.0,1,1,1.0,0.0,0.0,1.0
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,2017,CAL,7,0,20,4.0,24,7,1.0,0.0,0.8333333333333334,0.16666666666666666
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,2020,CAL,8,1,0,0.0,0,9,0.8888888888888888,0.1111111111111111,,
137.EAD.07,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,TOTAL,CAL,27,3,24,7.0,31,30,0.9,0.1,0.7741935483870968,0.22580645161290322
137.EAD.08,Licenc. Letras Espanhol - Literaturas/Distância/São Lourenço/RS,2017,CAL,1,2,0,0.0,0,3,0.3333333333333333,0.6666666666666666,,
137.EAD.08,Licenc. Letras Espanhol - Literaturas/Distância/São Lourenço/RS,TOTAL,CAL,1,2,0,0.0,0,3,0.3333333333333333,0.6666666666666666,,
137.EAD.09,Licenc. Letras Espanhol - Literaturas/Distância/Tapejara/RS,2014,CAL,0,0,3,3.0,6,0,,,0.5,0.5
137.EAD.09,Licenc. Letras Espanhol - Literaturas/Distância/Tapejara/RS,2015,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.09,Licenc. Letras Espanhol - Literaturas/Distância/Tapejara/RS,2018,CAL,0,1,0,0.0,0,1,0.0,1.0,,
137.EAD.09,Licenc. Letras Espanhol - Literaturas/Distância/Tapejara/RS,TOTAL,CAL,1,1,3,3.0,6,2,0.5,0.5,0.5,0.5
137.EAD.10,Licenc. Letras Espanhol - Literaturas/Distância/Jales/SP,2015,CAL,1,1,0,0.0,0,2,0.5,0.5,,
137.EAD.10,Licenc. Letras Espanhol - Literaturas/Distância/Jales/SP,TOTAL,CAL,1,1,0,0.0,0,2,0.5,0.5,,
137.EAD.11,Licenc. Letras Espanhol - Literaturas/Distância/Faxinal do Soturno,2014,CAL,2,0,2,0.0,2,2,1.0,0.0,1.0,0.0
137.EAD.11,Licenc. Letras Espanhol - Literaturas/Distância/Faxinal do Soturno,2015,CAL,4,1,0,0.0,0,5,0.8,0.2,,
137.EAD.11,Licenc. Letras Espanhol - Literaturas/Distância/Faxinal do Soturno,2016,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.11,Licenc. Letras Espanhol - Literaturas/Distância/Faxinal do Soturno,TOTAL,CAL,7,1,2,0.0,2,8,0.875,0.125,1.0,0.0
137.EAD.12,Licenc. Letras Espanhol - Literaturas/Distância/Vila Flores,2015,CAL,12,0,1,0.0,1,12,1.0,0.0,1.0,0.0
137.EAD.12,Licenc. Letras Espanhol - Literaturas/Distância/Vila Flores,2017,CAL,6,1,0,0.0,0,7,0.8571428571428571,0.14285714285714285,,
137.EAD.12,Licenc. Letras Espanhol - Literaturas/Distância/Vila Flores,TOTAL,CAL,18,1,1,0.0,1,19,0.9473684210526315,0.05263157894736842,1.0,0.0
137.EAD.13,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,2014,CAL,0,0,1,1.0,2,0,,,0.5,0.5
137.EAD.13,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,2015,CAL,12,1,0,1.0,1,13,0.9230769230769231,0.07692307692307693,0.0,1.0
137.EAD.13,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,2017,CAL,0,0,18,6.0,24,0,,,0.75,0.25
137.EAD.13,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,2020,CAL,5,1,0,0.0,0,6,0.8333333333333334,0.16666666666666666,,
137.EAD.13,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,2021,CAL,2,0,0,0.0,0,2,1.0,0.0,,
137.EAD.13,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,TOTAL,CAL,19,2,19,8.0,27,21,0.9047619047619048,0.09523809523809523,0.7037037037037037,0.2962962962962963
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2014,CAL,0,0,14,3.0,17,0,,,0.8235294117647058,0.17647058823529413
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2015,CAL,6,1,2,1.0,3,7,0.8571428571428571,0.14285714285714285,0.6666666666666666,0.3333333333333333
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2016,CAL,1,0,1,0.0,1,1,1.0,0.0,1.0,0.0
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2017,CAL,10,4,0,0.0,0,14,0.7142857142857143,0.2857142857142857,,
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2018,CAL,1,1,0,0.0,0,2,0.5,0.5,,
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2019,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,2020,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.14,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,TOTAL,CAL,20,6,17,4.0,21,26,0.7692307692307693,0.23076923076923078,0.8095238095238095,0.19047619047619047
137.EAD.15,Licenc. Letras Espanhol - Literaturas/Distância/Palmeira das Missões/RS,2017,CAL,3,1,0,0.0,0,4,0.75,0.25,,
137.EAD.15,Licenc. Letras Espanhol - Literaturas/Distância/Palmeira das Missões/RS,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.15,Licenc. Letras Espanhol - Literaturas/Distância/Palmeira das Missões/RS,TOTAL,CAL,4,1,0,0.0,0,5,0.8,0.2,,
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2014,CAL,0,0,14,11.0,25,0,,,0.56,0.44
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2015,CAL,0,0,7,3.0,10,0,,,0.7,0.3
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2016,CAL,2,0,14,2.0,16,2,1.0,0.0,0.875,0.125
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2017,CAL,13,3,0,0.0,0,16,0.8125,0.1875,,
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2018,CAL,2,2,0,0.0,0,4,0.5,0.5,,
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2019,CAL,1,1,0,0.0,0,2,0.5,0.5,,
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2020,CAL,2,0,21,4.0,25,2,1.0,0.0,0.84,0.16
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2021,CAL,2,0,1,2.0,3,2,1.0,0.0,0.3333333333333333,0.6666666666666666
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,2022,CAL,0,1,0,0.0,0,1,0.0,1.0,,
137.EAD.16,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,TOTAL,CAL,22,7,57,22.0,79,29,0.7586206896551724,0.2413793103448276,0.7215189873417721,0.27848101265822783
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2014,CAL,0,0,17,1.0,18,0,,,0.9444444444444444,0.05555555555555555
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2015,CAL,0,0,1,0.0,1,0,,,1.0,0.0
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2016,CAL,0,0,1,0.0,1,0,,,1.0,0.0
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2017,CAL,6,0,18,5.0,23,6,1.0,0.0,0.782608695652174,0.21739130434782608
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2018,CAL,2,0,0,0.0,0,2,1.0,0.0,,
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2019,CAL,2,0,0,0.0,0,2,1.0,0.0,,
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2020,CAL,6,0,0,0.0,0,6,1.0,0.0,,
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,2021,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.17,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,TOTAL,CAL,17,0,37,6.0,43,17,1.0,0.0,0.8604651162790697,0.13953488372093023
137.EAD.18,Licenc. Letras Espanhol - Literaturas/Distância/Encantado/RS,2014,CAL,0,0,16,3.0,19,0,,,0.8421052631578947,0.15789473684210525
137.EAD.18,Licenc. Letras Espanhol - Literaturas/Distância/Encantado/RS,2016,CAL,0,0,1,0.0,1,0,,,1.0,0.0
137.EAD.18,Licenc. Letras Espanhol - Literaturas/Distância/Encantado/RS,2017,CAL,4,0,0,0.0,0,4,1.0,0.0,,
137.EAD.18,Licenc. Letras Espanhol - Literaturas/Distância/Encantado/RS,TOTAL,CAL,4,0,17,3.0,20,4,1.0,0.0,0.85,0.15
137.EAD.19,Licenc. Letras Espanhol - Literaturas/Distância/Constantina/RS,2017,CAL,0,0,20,4.0,24,0,,,0.8333333333333334,0.16666666666666666
137.EAD.19,Licenc. Letras Espanhol - Literaturas/Distância/Constantina/RS,2020,CAL,4,1,0,0.0,0,5,0.8,0.2,,
137.EAD.19,Licenc. Letras Espanhol - Literaturas/Distância/Constantina/RS,2021,CAL,1,0,0,0.0,0,1,1.0,0.0,,
137.EAD.19,Licenc. Letras Espanhol - Literaturas/Distância/Constantina/RS,TOTAL,CAL,5,1,20,4.0,24,6,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
137.EAD.20,Licenc. Letras Espanhol - Literaturas/Distância/Cacequi/RS,2020,CAL,0,0,2,1.0,3,0,,,0.6666666666666666,0.3333333333333333
137.EAD.20,Licenc. Letras Espanhol - Literaturas/Distância/Cacequi/RS,2021,CAL,0,0,2,2.0,4,0,,,0.5,0.5
137.EAD.20,Licenc. Letras Espanhol - Literaturas/Distância/Cacequi/RS,TOTAL,CAL,0,0,4,3.0,7,0,,,0.5714285714285714,0.42857142857142855
137.EAD.21,Licenc. Letras Espanhol - Literaturas/Distância/Jacuizinho/RS,2020,CAL,0,0,11,1.0,12,0,,,0.9166666666666666,0.08333333333333333
137.EAD.21,Licenc. Letras Espanhol - Literaturas/Distância/Jacuizinho/RS,2021,CAL,0,0,1,0.0,1,0,,,1.0,0.0
137.EAD.21,Licenc. Letras Espanhol - Literaturas/Distância/Jacuizinho/RS,TOTAL,CAL,0,0,12,1.0,13,0,,,0.9230769230769231,0.07692307692307693
137.EAD.22,Licenc. Letras Espanhol - Literaturas/Distância/Santo Antônio da Patrulha/RS,2020,CAL,0,0,16,3.0,19,0,,,0.8421052631578947,0.15789473684210525
137.EAD.22,Licenc. Letras Espanhol - Literaturas/Distância/Santo Antônio da Patrulha/RS,2021,CAL,0,0,5,1.0,6,0,,,0.8333333333333334,0.16666666666666666
137.EAD.22,Licenc. Letras Espanhol - Literaturas/Distância/Santo Antônio da Patrulha/RS,TOTAL,CAL,0,0,21,4.0,25,0,,,0.84,0.16
137.EAD.23,Licenc. Letras Espanhol - Literaturas/Distância/Uruguaiana/RS,2020,CAL,0,0,4,0.0,4,0,,,1.0,0.0
137.EAD.23,Licenc. Letras Espanhol - Literaturas/Distância/Uruguaiana/RS,2021,CAL,0,0,7,5.0,12,0,,,0.5833333333333334,0.4166666666666667
137.EAD.23,Licenc. Letras Espanhol - Literaturas/Distância/Uruguaiana/RS,TOTAL,CAL,0,0,11,5.0,16,0,,,0.6875,0.3125
138,Bacharelado em Filosofia - Noturno,2014,CCSH,2,4,9,21.0,30,6,0.3333333333333333,0.6666666666666666,0.3,0.7
138,Bacharelado em Filosofia - Noturno,2015,CCSH,3,5,13,34.0,47,8,0.375,0.625,0.2765957446808511,0.723404255319149
138,Bacharelado em Filosofia - Noturno,2016,CCSH,3,2,19,34.0,53,5,0.6,0.4,0.3584905660377358,0.6415094339622641
138,Bacharelado em Filosofia - Noturno,2017,CCSH,3,2,20,31.0,51,5,0.6,0.4,0.39215686274509803,0.6078431372549019
138,Bacharelado em Filosofia - Noturno,2018,CCSH,1,3,28,36.0,64,4,0.25,0.75,0.4375,0.5625
138,Bacharelado em Filosofia - Noturno,2019,CCSH,1,7,21,47.0,68,8,0.125,0.875,0.3088235294117647,0.6911764705882353
138,Bacharelado em Filosofia - Noturno,2020,CCSH,4,4,18,38.0,56,8,0.5,0.5,0.32142857142857145,0.6785714285714286
138,Bacharelado em Filosofia - Noturno,2021,CCSH,4,8,18,23.0,41,12,0.3333333333333333,0.6666666666666666,0.43902439024390244,0.5609756097560976
138,Bacharelado em Filosofia - Noturno,2022,CCSH,1,5,21,27.0,48,6,0.16666666666666666,0.8333333333333334,0.4375,0.5625
